name	description	inchi	inchi_key
"(2R)-2-[(R)-{[(6R)-6-Amino-6-carboxyhexanoyl]amino}(carboxy)methyl]-5-methylene-5,6-dihydro-2H-1,3-thiazine-4-carboxylic acid
2H-1,3-Thiazine-2-acetic acid, alpha-[[(6R)-6-amino-6-carboxy-1-oxohexyl]amino]-4-carboxy-5,6-dihydro-5-methylene-, (alphaR,2R)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		JGKXEMYIHDYWCZ-UHFFFAOYSA-N
"2,4,6,8,10,14-Heptadecahexaenamide, 13-hydroxy-N-(2-hydroxy-1-methylethyl)-2,10,12,14-tetramethyl-, (2E,4E,6E,8E,10E,14E)-
(2E,4E,6E,8E,10E,14E)-13-Hydroxy-N-(1-hydroxy-2-propanyl)-2,10,12,14-tetramethyl-2,4,6,8,10,14-heptadecahexaenamide
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		QGJPEZISMDKYLK-UHFFFAOYSA-N
"Cyclopenta[c]pyran-4-carboxylic acid, 1-(beta-D-glucopyranosyloxy)-1,4a,5,6,7,7a-hexahydro-7-methyl-5-oxo-, methyl ester, (1S,4aS,7S,7aR)-
Methyl (1S,4aS,7S,7aR)-1-(beta-D-glucopyranosyloxy)-7-methyl-5-oxo-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-4-carboxylate
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		HLXRWTJXGMHOFN-OGMVVHKOSA-N
"(3Z,7E)-9-Hydroxy-10-isopropyl-3,7-dimethyl-3,7-cyclodecadien-1-yl 4-hydroxy-3-methoxybenzoate
Benzoic acid, 4-hydroxy-3-methoxy-, (3Z,7E)-9-hydroxy-3,7-dimethyl-10-(1-methylethyl)-3,7-cyclodecadien-1-yl ester
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		OLJDCWYDXLXFJK-YKAHSWEGSA-N
"Propanoic acid, 2-methyl-, (1aS,10R,10aS)-1a,9,10,10a-tetrahydro-4,5-dihydroxy-1a-methyl-2,9-dioxo-2H-indeno[1',2':7,8]naphth[2,3-b]oxiren-10-yl ester
(1aS,10R,10aS)-4,5-Dihydroxy-1a-methyl-2,9-dioxo-2,9,10,10a-tetrahydro-1aH-indeno[1',2':7,8]naphtho[2,3-b]oxiren-10-yl 2-methylpropanoate
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		UIKYAUSFWRLFDK-UHFFFAOYSA-N
"(9beta,11alpha,16alpha,17alpha)-9-Fluoro-11,16,17,21-tetrahydroxypregna-1,4-diene-3,20-dione
Pregna-1,4-diene-3,20-dione, 9-fluoro-11,16,17,21-tetrahydroxy-, (9beta,11alpha,16alpha,17alpha)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		GFNANZIMVAIWHM-BHOVCMIXSA-N
"Carbamic acid, N-sulfo-, (octahydro-5,10,10-trihydroxy-2,6-diimino-1H,8H-pyrrolo[1,2-c]purin-4-yl)methyl ester
{[(5,10,10-Trihydroxy-2,6-diiminooctahydro-1H,8H-pyrrolo[1,2-c]purin-4-yl)methoxy]carbonyl}sulfamic acid
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ALRRPAKWGUBPBK-UHFFFAOYSA-N
"4(1H)-Quinolinone, 1-hydroxy-3-[(2E,6E)-9-hydroxy-3,7,11-trimethyl-2,6,10-dodecatrien-1-yl]-2-methyl-
1-Hydroxy-3-[(2E,6E)-9-hydroxy-3,7,11-trimethyl-2,6,10-dodecatrien-1-yl]-2-methyl-4(1H)-quinolinone
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		CHMBGHGLJJOOSO-UHFFFAOYSA-N
"Propanoic acid, 2-methyl-, (1R,2R,3R)-2,3,4,11-tetrahydro-2,6,7-trihydroxy-3-methyl-4,11-dioxo-1H-benzo[a]fluoren-1-yl ester
(1R,2R,3R)-2,6,7-Trihydroxy-3-methyl-4,11-dioxo-2,3,4,11-tetrahydro-1H-benzo[a]fluoren-1-yl 2-methylpropanoate
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ZWZDPCODGBCKJZ-UHFFFAOYSA-N
"10,13-Dimethyl-17-[(4E)-7-methyl-4,7-octadien-2-yl]-2,3,4,5,6,7,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-ol
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		VBNWAWCGTCKMJY-VOTSOKGWSA-N
"(4alpha,5alpha)-4-Methylcholesta-8,24-dien-3-one
Cholesta-8,24-dien-3-one, 4-methyl-, (4alpha,5alpha)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		DBPZYKHQDWKORQ-RJBGAFQBSA-N
"Ergosta-5,7,24(28)-trien-3-ol, (3beta)-
(3beta)-Ergosta-5,7,24(28)-trien-3-ol
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ZEPNVCGPJXYABB-BMQWLIDPSA-N
"(3beta)-Ergosta-5,7,24(28)-trien-3-ol
Ergosta-5,7,24(28)-trien-3-ol, (3beta)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ZEPNVCGPJXYABB-LSYBVYQNSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		XSLDIFFYKBQCGW-VFNNOXKTSA-N
"(3beta,5alpha)-Ergosta-8,24(28)-dien-3-ol
Ergosta-8,24(28)-dien-3-ol, (3beta,5alpha)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		SLQKYSPHBZMASJ-XFNQKOMCSA-N
"4-Methylcholesta-8,24-dien-3-ol
Cholesta-8,24-dien-3-ol, 4-methyl-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		FOUJWBXBKVVHCJ-LQTHDRHKSA-N
"(3beta,5alpha)-Ergosta-7,24(28)-dien-3-ol
Ergosta-7,24(28)-dien-3-ol, (3beta,5alpha)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		BTCAEOLDEYPGGE-QAOLLUFFSA-N
"Ergost-5-en-3-ol, (3beta,24R)-
(3beta,24R)-Ergost-5-en-3-ol
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		SGNBVLSWZMBQTH-GSQJTNLTSA-N
"Acetic acid, 2-[[[(1E,6aR,9aR)-3,6a,9a,11-tetrahydro-9a-hydroxy-4-methoxy-11-oxocyclopenta[c]furo[3',2':4,5]furo[2,3-h][1]benzopyran-1(2H)-ylidene]amino]oxy]-
({(E)-[(6aR,9aR)-9a-Hydroxy-4-methoxy-11-oxo-3,6a,9a,11-tetrahydrocyclopenta[c]furo[3',2':4,5]furo[2,3-h]chromen-1(2H)-ylidene]amino}oxy)acetic acid
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		KDQXYCUSOMGQMS-UHFFFAOYSA-N
"(2E,4E,6Z,8E,10E,12R,13R,14E)-13-Hydroxy-N-[(2S)-1-hydroxy-2-propanyl]-2,10,12,14,16-pentamethyl-2,4,6,8,10,14-heptadecahexaenamide
2,4,6,8,10,14-Heptadecahexaenamide, 13-hydroxy-N-[(1S)-2-hydroxy-1-methylethyl]-2,10,12,14,16-pentamethyl-, (2E,4E,6Z,8E,10E,12R,13R,14E)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		QQZJCNSHAVQKIC-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		WSHOUFADAFHVKN-PDBDJCPPSA-N
"Benzyl 6-O-[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)tetrahydro-2-furanyl]-beta-D-glucopyranoside
beta-D-Glucopyranoside, phenylmethyl 6-O-[(2R,3R,4R)-tetrahydro-3,4-dihydroxy-4-(hydroxymethyl)-2-furanyl]-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		NJMQSVWMCODQIP-OPKROOQVSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		GDVDMDWPLBZFOX-GUTXKFCHSA-N
"Naphtho[1,2-b]furan-6,9-dione, 3-[(3E)-1,5-dihydroxy-4-methyl-3-penten-1-yl]-2,3-dihydro-4-hydroxy-7-methoxy-2,3,8-trimethyl-
3-[(3E)-1,5-Dihydroxy-4-methyl-3-penten-1-yl]-4-hydroxy-7-methoxy-2,3,8-trimethyl-2,3-dihydronaphtho[1,2-b]furan-6,9-dione
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		FBOIBFWCHWNBOE-UHFFFAOYSA-N
"(9beta,17alpha)-17-Hydroxy-3,11,20-trioxopregn-4-en-21-yl acetate
Pregn-4-ene-3,11,20-trione, 21-(acetyloxy)-17-hydroxy-, (9beta,17alpha)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ITRJWOMZKQRYTA-GMNINMNUSA-N
"2,5-Anhydro-1,6-dideoxy-2-[(1E,3E,5E,7E)-8-(4-methoxy-5-methyl-2-oxo-2H-pyran-6-yl)-2-methyl-1,3,5,7-octatetraen-1-yl]-4-C-methylhexitol
Hept-5-enitol, 1,4-anhydro-5,6,7-trideoxy-6-[(1E,3E,5E)-6-(4-methoxy-5-methyl-2-oxo-2H-pyran-6-yl)-1,3,5-hexatrien-1-yl]-1,2,4-tri-C-methyl-, (5E)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		JLSVDPQAIKFBTO-JMZHKIFESA-N
"1(3aH)-Cyclopentacyclopentadecenone, 4,7,8,9,12,13,16,16a-octahydro-2,7-dihydroxy-3-[(1S)-2-hydroxy-1-methylethyl]-6,10,14,16a-tetramethyl-, (3aR,5E,7S,10E,14E,16aS)-
(3aR,5E,7S,10E,14E,16aS)-2,7-Dihydroxy-3-[(2S)-1-hydroxy-2-propanyl]-6,10,14,16a-tetramethyl-4,7,8,9,12,13,16,16a-octahydrocyclopenta[15]annulen-1(3aH)-one
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		UTGBBPSEQPITLF-URCDZZQSSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		SWJBYJXTNZNTIR-MRGAAEDTSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		GGNGEESEARSAMF-UHFFFAOYSA-N
"6H-Imidazo[4,5,1-ij]quinoline-2,6(1H)-dione, 4-methyl-5-[(2E,6E)-3,7,11-trimethyl-2,6,10-dodecatrien-1-yl]-
4-Methyl-5-[(2E,6E)-3,7,11-trimethyl-2,6,10-dodecatrien-1-yl]-6H-imidazo[4,5,1-ij]quinoline-2,6(1H)-dione
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		CQZZUPSXBXLXRM-UHFFFAOYSA-N
"(1R,3R,7S,8R,8aR)-8-{2-[(2R,4R)-4-Hydroxy-6-oxotetrahydro-2H-pyran-2-yl]ethyl}-3,7-dimethyl-1,2,3,7,8,8a-hexahydro-1-naphthalenyl (2S)-2-methylbutanoate
Butanoic acid, 2-methyl-, (1R,3R,7S,8R,8aR)-1,2,3,7,8,8a-hexahydro-3,7-dimethyl-8-[2-[(2R,4R)-tetrahydro-4-hydroxy-6-oxo-2H-pyran-2-yl]ethyl]-1-naphthalenyl ester, (2S)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		PCZOHLXUXFIOCF-KMAFYUSPSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		WVILKFILAZPSRT-MEAUJJKLSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		CGYNVHQAIUIQLZ-OVGYQCSBSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		FUNKMUPZVKBZEC-MEAUJJKLSA-N
"4,5,6-Trihydroxy-3-(hydroxymethyl)tetrahydro-2H-pyran-2-yl (1E)-4-(methylsulfanyl)-N-(sulfooxy)butanimidothioate
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		CDXQFXHOBINAQR-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		OAIXARWNIYCAGK-UHFFFAOYSA-N
"Butanoic acid, 2-methyl-, (1aS,10R,10aS)-1a,9,10,10a-tetrahydro-4,5-dihydroxy-1a-methyl-2,9-dioxo-2H-indeno[1',2':7,8]naphth[2,3-b]oxiren-10-yl ester
(1aS,10R,10aS)-4,5-Dihydroxy-1a-methyl-2,9-dioxo-2,9,10,10a-tetrahydro-1aH-indeno[1',2':7,8]naphtho[2,3-b]oxiren-10-yl 2-methylbutanoate
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ILZBYZQNJIYYNP-UHFFFAOYSA-N
"(1R,3R,7S,8S,10R,11S,13S,16S,17R)-6,17-Dihydroxy-16-methyl-8-(2-methyl-2-propanyl)-2,4,14,19-tetraoxahexacyclo[8.7.2.0~1,11~.0~3,7~.0~7,11~.0~13,17~]nonadecane-5,15,18-trione
6H-9,4a-(Epoxymethano)-3aH,9H-cyclopenta[c]furo[2,3-b]furo[3',2':3,4]cyclopenta[1,2-d]furan-2,6,13(1H)-trione, 11-(1,1-dimethylethyl)hexahydro-1,4b-dihydroxy-5-methyl-, (3aR,4aR,4bR,5S,7aS,8aS,9R,11S,11aS)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		FPUXKXIZEIDQKW-VTPWKYHPSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		YXNFWYUMRBFXJO-UHFFFAOYSA-N
"2H-Pyran-2-one, 6-[2-(D-glucopyranosyloxy)-4-hydroxy-6-methylphenyl]-4-methoxy-
5-Hydroxy-2-(4-methoxy-2-oxo-2H-pyran-6-yl)-3-methylphenyl D-glucopyranoside
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		KFJNVVJUICKJEQ-AUSUGGJXSA-N
"(2R,6aR,12aR)-6a-Hydroxy-2-isopropenyl-8,9-dimethoxy-1,2,12,12a-tetrahydrochromeno[3,4-b]furo[2,3-h]chromen-6(6aH)-one
Furo[2',3':7,8][1]benzopyrano[2,3-c][1]benzopyran-6(6aH)-one, 1,2,12,12a-tetrahydro-6a-hydroxy-8,9-dimethoxy-2-(1-methylethenyl)-, (2R,6aR,12aR)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		JFVKWCYZKMUTLH-JRAJRYKFSA-N
"(3beta,5alpha)-4,4-Dimethylcholesta-8,14,24-trien-3-ol
Cholesta-8,14,24-trien-3-ol, 4,4-dimethyl-, (3beta,5alpha)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		LFQXEZVYNCBVDO-HSXDXYGFSA-N
"Dammara-20,24-diene
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		SEXOMBPXHYAKHY-MMTIAZJRSA-N
"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-, (6E,10E,14E,18E)-
(6E,10E,14E,18E)-2,6,10,15,19,23-Hexamethyl-2,6,10,14,18,22-tetracosahexaene
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		YYGNTYWPHWGJRM-FZSSMNSJSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		XZRJSQZEIIRBCI-CMDGGOBGSA-N
"5H-Benzo[b]carbazole-5-carbonitrile, 4-(acetyloxy)-1,2,3,4,6,11-hexahydro-1,2,3,7-tetrahydroxy-3-methyl-6,11-dioxo-, (1S,2R,3R,4R)-
(1S,2R,3R,4R)-5-Cyano-1,2,3,7-tetrahydroxy-3-methyl-6,11-dioxo-2,3,4,5,6,11-hexahydro-1H-benzo[b]carbazol-4-yl acetate
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		SCLQHBRYNQYXBX-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		WOYVFPKWBXOLFX-UHFFFAOYSA-N
"3-Hydroxycholesta-8,24-diene-4-carbaldehyde
Cholesta-8,24-diene-4-carboxaldehyde, 3-hydroxy-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ZLQSSFNCEUGGJF-GYISYUOESA-N
"Ergosta-7,24(28)-dien-3-ol, 4-methyl-
4-Methylergosta-7,24(28)-dien-3-ol
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		RSMKYRDCCSNYFM-XPUCBGRUSA-N
"Cholesta-8,24-dien-3-ol, 4,4-dimethyl-, (3beta,5alpha)-
(3beta,5alpha)-4,4-Dimethylcholesta-8,24-dien-3-ol
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		CHGIKSSZNBCNDW-AMRBTYEWSA-N
"Ergosta-8,24(28)-dien-3-ol, 4-methyl-, (3beta,4alpha,5alpha)-
(3beta,4alpha,5alpha)-4-Methylergosta-8,24(28)-dien-3-ol
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		QLDNWJOJCDIMKK-GITNYVSYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		IJTLGIJZVIDUPS-HMWWLYAWSA-N
"alpha-L-Arabinofuranosyl-(1->5)-alpha-L-arabinofuranosyl-(1->5)-alpha-L-arabinofuranose
alpha-L-Arabinofuranose, O-alpha-L-arabinofuranosyl-(1->5)-O-alpha-L-arabinofuranosyl-(1->5)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		OUGBMVAQMSBUQH-WWMANJIZSA-N
"Methyl (4aS,4bS,5aS,6aS,7S,9aS,9bR,10R)-4a,6a-dimethyl-2,5'-dioxo-2,4,4',4a,5',5a,6,6a,8,9,9a,9b,10,11-tetradecahydro-3H,3'H-spiro[cyclopenta[7,8]phenanthro[4b,5-b]oxirene-7,2'-furan]-10-carboxylate
Spiro[cyclopenta[7,8]phenanthro[4b,5-b]oxirene-7(3H),2'(3'H)-furan]-10-carboxylic acid, 2,4,4',4a,5',5a,6,6a,8,9,9a,9b,10,11-tetradecahydro-4a,6a-dimethyl-2,5'-dioxo-, methyl ester, (4aS,4bS,5aS,6aS,7S,9aS,9bR,10R)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		JUKPWJGBANNWMW-RZVCPIHASA-N
"17-(5-Hydroxy-7-methyl-7-octen-2-yl)-10,13-dimethyl-2,3,4,5,6,7,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-ol
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		YBLHASCZKLAOQF-UHFFFAOYSA-N
"17-[(5Z)-6-(Hydroxymethyl)-5-octen-2-yl]-10,13-dimethyl-2,3,4,5,6,7,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-ol
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		VEQLCAQNWTZKGV-ZBKNUEDVSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		DCGXZSOJJWIIDW-DYFRMJEVSA-N
"2H-Naphth[2',1':4,5]indeno[1,2-d][1,3]dioxol-2-one, 4a,4b,5,6,6a,6b,9a,10,10a,10b,11,12-dodecahydro-5-hydroxy-6b-(2-hydroxyacetyl)-4a,6a,8,8-tetramethyl-, (4aR,4bR,5R,6aS,6bR,9aR,10aS,10bS)-
(4aR,4bR,5R,6aS,6bR,9aR,10aS,10bS)-6b-Glycoloyl-5-hydroxy-4a,6a,8,8-tetramethyl-4a,4b,5,6,6a,6b,9a,10,10a,10b,11,12-dodecahydro-2H-naphtho[2',1':4,5]indeno[1,2-d][1,3]dioxol-2-one
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		WBGKWQHBNHJJPZ-MOEWUHMFSA-N
"(2S,3aS,6aS)-1-[(2S)-2-{[(2S)-1-Ethoxy-1-oxo-4-phenyl-2-butanyl]amino}propanoyl]octahydrocyclopenta[b]pyrrole-2-carboxylic acid
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		HDACQVRGBOVJII-AEEMCCEDSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		HXYASMGHIVHQEN-UHFFFAOYSA-N
"Methyl (2Z,3E,5E,7E,9E)-2-ethylidene-11-[4-hydroxy-4-(2-hydroxyethyl)-2-oxo-6-oxa-3-azabicyclo[3.1.0]hex-1-yl]-4,10-dimethyl-11-oxo-3,5,7,9-undecatetraenoate
3,5,7,9-Undecatetraenoic acid, 2-ethylidene-11-[4-hydroxy-4-(2-hydroxyethyl)-2-oxo-6-oxa-3-azabicyclo[3.1.0]hex-1-yl]-4,10-dimethyl-11-oxo-, methyl ester, (2Z,3E,5E,7E,9E)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		OHWILISHWFHITP-DVRJAZNUSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		JEXKSGKPLHRGPO-UHFFFAOYSA-N
"3-Hydroxy-4-[(2E)-3-(4-hydroxyphenyl)-2-propenoyl]phenyl beta-D-allopyranoside
2-Propen-1-one, 1-[4-(beta-D-allopyranosyloxy)-2-hydroxyphenyl]-3-(4-hydroxyphenyl)-, (2E)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		XQWFHGOIUZFQPJ-HSFGCLRNSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		GFZFPOPHUIWSNQ-CVHJKCGHSA-N
"Butanoic acid, 2,2-dimethyl-, (1R,3R,7S,8R,8aR)-1,2,3,7,8,8a-hexahydro-3,7-dimethyl-8-[2-[(2R,4R)-tetrahydro-4-hydroxy-6-oxo-2H-pyran-2-yl]ethyl]-1-naphthalenyl ester
(1R,3R,7S,8R,8aR)-8-{2-[(2R,4R)-4-Hydroxy-6-oxotetrahydro-2H-pyran-2-yl]ethyl}-3,7-dimethyl-1,2,3,7,8,8a-hexahydro-1-naphthalenyl 2,2-dimethylbutanoate
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		RYMZZMVNJRMUDD-XOWITSDISA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		IVRBEBQPYZRPLG-YGDFVYMXSA-N
"[(1S,3R,7Z,9R,12S,13R)-13-sec-Butyl-13-hydroxy-3,12-dimethyl-4,11-dioxo-10,14,16-trioxatetracyclo[7.5.1.1~3,6~.0~12,15~]hexadeca-5,7-dien-7-yl]methyl acetate
6,9-Epoxy-2H-1,4-dioxacyclodeca[cd]pentalene-2,7(6H)-dione, 10-[(acetyloxy)methyl]-2a,3,4a,5,11a,11b-hexahydro-3-hydroxy-2a,6-dimethyl-3-(1-methylpropyl)-, (2aS,3R,4aS,6R,10Z,11aR)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		UNFGCPCUYMXWDG-OOQPEQBFSA-N
"2,10(6bH,9H)-Picenedione, 7,8,8a,11,12,12a,12b,13,14,14a-decahydro-3-hydroxy-4,6b,8a,11,12b,14a-hexamethyl-, (6bS,8aS,11R,12aR,12bS,14aR)-
(6bS,8aS,11R,12aR,12bS,14aR)-3-Hydroxy-4,6b,8a,11,12b,14a-hexamethyl-7,8,8a,11,12,12a,12b,13,14,14a-decahydro-2,10(6bH,9H)-picenedione
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		WSTYNZDAOAEEKG-JCNSEWGNSA-N
"2,6-Heptadienoic acid, 7-[4',5'-dihydro-2'-(1-methylethenyl)[2,4'-bithiazol]-4-yl]-3,5-dimethoxy-4-methyl-, methyl ester, (2E,4R,5S,6E)-
Methyl (2E,4R,5S,6E)-7-(2'-isopropenyl-4',5'-dihydro-2,4'-bi-1,3-thiazol-4-yl)-3,5-dimethoxy-4-methyl-2,6-heptadienoate
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ANGKCYLBHBLXFP-UHFFFAOYSA-N
"Methyl (3R,5R)-3,5-dihydroxy-7-[(1S,2S,8S,8aR)-2-methyl-8-{[(2S)-2-methylbutanoyl]oxy}-1,2,6,7,8,8a-hexahydro-1-naphthalenyl]heptanoate
1-Naphthaleneheptanoic acid, 1,2,6,7,8,8a-hexahydro-beta,delta-dihydroxy-2-methyl-8-[(2S)-2-methyl-1-oxobutoxy]-, methyl ester, (betaR,deltaR,1S,2S,8S,8aR)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		BUJILYZAKYQVCV-OVOOIQHOSA-N
"(3E,5E,7E,11Z,13E,15E,17E)-20-[(2E)-2-Hexen-1-yl]-9,10-dihydroxy-7,15-dimethylazacycloicosa-3,5,7,11,13,15,17-heptaen-2-one
Azacycloeicosa-3,5,7,11,13,15,17-heptaen-2-one, 20-[(2E)-2-hexen-1-yl]-9,10-dihydroxy-7,15-dimethyl-, (3E,5E,7E,11Z,13E,15E,17E)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ALYLZDHKQZUVDF-UHFFFAOYSA-N
"2,4-Pyrrolidinedione, 3-[(3S,5R)-1-amino-3-methyl-5-[(4E)-2-methyl-4-tetradecene-6,8-diyn-1-yl]-2-pyrrolidinylidene]-1,5-dimethyl-, (3E)-
(3E)-3-{(3S,5R)-1-Amino-3-methyl-5-[(4E)-2-methyl-4-tetradecene-6,8-diyn-1-yl]-2-pyrrolidinylidene}-1,5-dimethyl-2,4-pyrrolidinedione
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ZUKZUVCEHJTXBB-UHFFFAOYSA-N
"3-{(1S,2R,3R)-6-Isopropylidene-2,3-dimethyl-2-[(3E,7E)-4,8,12-trimethyl-3,7,11-tridecatrien-1-yl]cyclohexyl}propanal
Cyclohexanepropanal, 2,3-dimethyl-6-(1-methylethylidene)-2-[(3E,7E)-4,8,12-trimethyl-3,7,11-tridecatrien-1-yl]-, (1S,2R,3R)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		VNBRFEUEYRHQBM-XXWDTJAXSA-N
"(3beta,4alpha,5alpha,24Z)-4-Methylstigmasta-7,24(28)-dien-3-ol
Stigmasta-7,24(28)-dien-3-ol, 4-methyl-, (3beta,4alpha,5alpha,24Z)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		LPZCCMIISIBREI-VMZJTLAQSA-N
